"MOVIE_ID","NAME","ALIAS","ACTORS","COVER","DIRECTORS","DOUBAN_SCORE","DOUBAN_VOTES","GENRES","IMDB_ID","LANGUAGES","MINS","OFFICIAL_SITE","REGIONS","RELEASE_DATE","SLUG","STORYLINE","TAGS","YEAR","ACTOR_IDS","DIRECTOR_IDS"
"1291842","当哈利遇到莎莉","90男欢女爱 / 当哈利遇到萨莉 / 当哈利碰上莎莉 / 当哈里遇上莎丽 / 当哈里遇见萨莉","梅格·瑞恩/比利·克里斯托/凯丽·费雪/布鲁诺·柯比","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2172960925.jpg","罗伯·莱纳","8.3","103174","剧情/喜剧/爱情","tt0098635","英语","96","","美国","1989-07-21","airaaEnba","莎莉（梅格·瑞恩 饰）开车载哈利（比利·克里斯托 饰）前往纽约，两人就此相识。途中二人言语相左，不欢而散，并留下经典的问题：“排除‘性’的介入，男人和女人可以成为真正的朋友么？”","爱情/美国/喜剧/浪漫/经典/美国电影/Meg-Ryan/1989","1989","梅格·瑞恩:1016679|比利·克里斯托:1031893|凯丽·费雪:1027813|布鲁诺·柯比:1048184","罗伯·莱纳:1031903"
"1291850","站台","","王宏伟/赵涛/梁景东/杨荔钠/韩三明","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910910474.jpg","贾樟柯","8.3","41225","剧情/历史","tt0258885","汉语普通话 / 晋语","154","","中国大陆 / 中国香港 / 日本 / 法国","2000-09-04","MuaEZJ3ba","崔明亮（王宏伟）、尹瑞娟（赵涛）、张军（梁景东）、钟萍（杨天乙）是山西汾阳县文工团的演员，改革开放初期，他们过的虽是普普通通的日子，却拥有相对丰盈的精神世界。改革开放的不断深入令他们见识到了各种新鲜事物，也使他们对自身有了更多的认识，走上了不同的人生道路。然而当时间来到 1980年末时，他们发现虽然各自早已面目全非，却仍然一无所有。","贾樟柯/文艺/大陆/中国电影/青春/中国/站台/賈樟柯","2000","王宏伟:1275506|赵涛:1005985|梁景东:1349017|杨荔钠:1301413|韩三明:1322999","贾樟柯:1274261"
"1291863","追捕","越过愤怒的河 / 你一定要趟过愤怒的河","高仓健/原田芳雄/西村晃/中野良子/田中邦卫/倍赏美津子","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2198650728.jpg","佐藤纯弥","8.2","20207","剧情/动作/犯罪","tt0327002","日语","151","","日本","","YBmjFvERe","为人正直的检查官杜丘（高仓健 饰）被人控告犯有抢劫、强奸罪，自知清白的他为了洗清冤屈，开始了一边躲避警察追捕、一边查找事实真相的逃亡。","高仓健/日本/日本电影/经典/悬疑/犯罪/动作/剧情","1976","高仓健:1007153|原田芳雄:1032754|西村晃:1008337|中野良子:1046781|田中邦卫:1040946|倍赏美津子:1042205","佐藤纯弥:1296738"
"1291879","罗生门","","三船敏郎/千秋实/京町子/森雅之/志村乔","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1864872647.jpg","黑泽明","8.8","178114","剧情/悬疑/犯罪","tt0042876","日语","88","","日本","1950-08-26","AAAm72raa","罗生门，日本京都的正南门。云游和尚、砍柴人和乞丐在城门底下避雨，三人闲聊，话题开始，故事的序幕拉开：一个武士和他妻子路过荒山，遭遇了不测。妻子被侮辱，而武士惨遭杀害。惨案如何酿成？凶手、妻子、借武士亡魂来做证的女巫，都各有说法。","黑泽明/日本/人性/经典/日本电影/罗生门/剧情/1950","1950","三船敏郎:1056027|千秋实:1023321|京町子:1000844|森雅之:1014668|志村乔:1032411","黑泽明:1054529"
"1291999","重庆森林 - 电影","","林青霞/金城武/梁朝伟/王菲/周嘉玲","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p792381411.jpg","王家卫","0.0","469585.0","剧情/爱情","tt0109424","粤语 / 汉语普通话 / 英语 / 印地语 / 日语","102.0","","香港","1994-07-14","RIBIJJ3zb","编号为223的警察（金城武）失恋后患上失恋综合症，在与金发女杀手（林青霞）擦肩而过又离奇相遇并有了一晚温情后，原本以为包括“爱情”在内的所有东西都有保质期的他意外地迎来心灵的短暂温暖。可是，他们的爱情还是结束了。","王家卫/王菲/重庆森林/爱情/梁朝伟/香港/香港电影/金城武","1994.0","",""
"1292047","蓝白红三部曲之红 - 电影","红 / 红色情深 / 三色之红色篇 / 三色：红 / 红色","伊莲娜·雅各布/让-路易·特兰蒂尼昂/弗雷德里奎·费德/让-皮耶·罗利特/塞缪尔·勒·比汉/马里恩·斯泰伦斯/特科·切里奥/伯纳德·埃斯卡隆/让·施莱格尔/埃尔兹别塔·亚辛斯卡/保罗·弗梅伦/让-马利·道纳斯/罗兰·凯里/朱丽叶·比诺什/贝努特·里格恩特/朱莉·德尔佩/泽比纽·扎马洲斯基","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2173726043.jpg","克日什托夫·基耶斯洛夫斯基","0.0","72188.0","剧情/爱情/悬疑","tt0111495","法语","99.0","","法国 / 波兰 / 瑞士","1994-05-12","NeiFvyVfa","女学生瓦伦丁（伊莲娜·雅各布 Irène Jacob饰）是个兼职模特，男朋友远在英国。尽管她非常珍惜这段感情，却无法阻止男友对自己的猜忌。","法国/文艺/爱情/波兰/1994/剧情/经典/人性","1994.0","",""
"1292067","冰血暴","雪花高离奇命案(港) / 笨贼满天飞 / 法高镇 / 法尔戈 / 冰雪暴","威廉姆·H·梅西/史蒂夫·布西密/彼得·斯特曼/弗兰西斯·麦克多蒙德/哈威·普雷斯内尔/梅莉莎·彼得曼/史蒂夫·里维斯/拉里·布兰登伯格/约翰·卡洛·林奇/斯蒂夫·朴","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2178583078.jpg","乔尔·科恩","7.9","56125","剧情/惊悚/犯罪","tt0116282","英语","98","","美国 / 英国","1996-03-08","6AIvqqyVf","汽车经理谢利（威廉姆·H·梅西 William H. Macy 饰）有一个完美的兴建停车场的计划，他多次找他的有钱岳父威利借钱，可是一毛不拔的威利始终没答应。无奈之下，谢利只有找到卡奥（史蒂夫·布西密 Steve Buscemi 饰）和基亚（彼得·斯特曼 Peter Stormare 饰），请他们绑架自己的妻子以勒索威利100万，事成后给他两4万酬金。3人一拍即合。","科恩兄弟/犯罪/美国/黑色/剧情/1996/美国电影/黑色幽默","1996","威廉姆·H·梅西:1031892|史蒂夫·布西密:1054409|彼得·斯特曼:1049549|弗兰西斯·麦克多蒙德:1010548|哈威·普雷斯内尔:1049898|梅莉莎·彼得曼:1127870|史蒂夫·里维斯:1022924|拉里·布兰登伯格:1074035|约翰·卡洛·林奇:1025224|斯蒂夫·朴:1314786","乔尔·科恩:1054517"
"1292222","出租车司机","的士司机 / 计程车司机 / 出租汽车司机","罗伯特·德尼罗/朱迪·福斯特/斯碧尔·谢波德/艾伯特·布鲁克斯/哈威·凯特尔/戴安娜·阿伯特/维克多·阿尔果/吉诺·阿迪托/彼得·博伊尔/布伦达·迪克森","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p792510233.jpg","马丁·斯科塞斯","8.4","128604","剧情/犯罪","tt0075314","英语 / 西班牙语","113","","美国","1976-02-08","3r6QuiVBe","特拉维斯（罗伯特·德尼罗 Robert De Niro 饰）从越战中退伍回来后一直在纽约以开出租车为生。战争后的他多少有些失落，加上开出租车目睹了纽约夜幕下的种种罪恶，令他变得愤世嫉俗、痛恨社会。在追求总统候选人帕兰坦竞选办公室的秘书贝西失败后，特拉维斯决定去刺杀帕兰坦 以证明自己。","美国/经典/暴力/剧情/犯罪/1976/人性/黑色","1976","罗伯特·德尼罗:1054445|朱迪·福斯特:1031222|斯碧尔·谢波德:1007016|艾伯特·布鲁克斯:1010594|哈威·凯特尔:1048131|戴安娜·阿伯特:1055612|维克多·阿尔果:1041397|吉诺·阿迪托:1059449|彼得·博伊尔:1054868|布伦达·迪克森:1005363","马丁·斯科塞斯:1054425"
"1292223","七宗罪 - 电影","火线追缉令(台) / 7宗罪","摩根·弗里曼/布拉德·皮特/凯文·史派西/格温妮斯·帕特洛/安德鲁·凯文·沃克/约翰·卡西尼/雷格·E·凯蒂/李·厄米","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p457631605.jpg","大卫·芬奇","0.0","591327.0","剧情/悬疑/惊悚/犯罪","tt0114369","英语 / 葡萄牙语","127.0","","美国","1995-09-22","JRI3jNeyb","“暴食”、“贪婪”、“懒惰”、“嫉妒”、“骄傲”、“淫欲”、“愤怒”，这是天主教教义所指的人性七宗罪。城市中发生的连坏杀人案，死者恰好都是犯有这些教义的人。凶手故弄玄虚的作案手法，令资深冷静的警员沙摩塞（摩根•弗里曼 Morgan Freeman 饰）和血气方刚的新扎警员米尔斯（布拉德•皮特 Brad Pitt 饰）都陷入了破案的谜团中。他们去图书馆研读但丁的《神曲》，企图从人间地狱的描绘中找到线索，最后从宗教文学哲学的世界中找到了凶手作案计划和手段的蛛丝马迹。凶手前来投案自首，这令众人都松了一口气，以为案件就此结束，怎料还是逃不出七宗罪的杀人逻辑，这次凶手瞄准的目标，是那个犯了“愤怒”罪的人……","悬疑/犯罪/七宗罪/大卫·芬奇/美国/宗教/惊悚/经典","1995.0","",""
"1292238","甘地传 - 电影","甘地","本·金斯利/坎迪斯·伯根/爱德华·福克斯/约翰·吉尔古德/约翰·米尔斯/马丁·辛/丹尼尔·戴-刘易斯","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2193944770.jpg","理查德·阿滕伯勒","0.0","24875.0","剧情/传记/历史","tt0083987","英语","191.0","","英国 / 印度 / 美国","1982-12-03","Q27Q2jzNe","本片记录了印度圣雄甘地史诗般传奇伟大的一生。1893年，24岁的甘地（本•金斯利 Ben Kingsley 饰）受邀前往南非任律师职，决心在当地带领印度移民开展非暴力不合作的抗议活动，并因此入狱。出狱后甘地回到祖国，在三八朗地区建立了高僧修行所，加入了国大党领导的印度独立运动，宣传非暴力不合作的斗争理念。运动中甘地曾四次入狱；在其不懈努力及国大党的带领下，印度独立终于提上议事日程，甘地也于1931年赴伦敦参加商讨独立的圆桌会议。然而随着独立的临近，印度国内穆斯林与印度教人民之间的宗教矛盾日益突出，甘地的非暴力不合作理念又面临着更为严峻的新挑战……","传记/印度/甘地/历史/英国/人物/经典/1982","1982.0","",""
"1292260","现代启示录 - 电影","当代启示录","马龙·白兰度/马丁·辛/罗伯特·杜瓦尔/弗雷德里克·福瑞斯特/山姆·伯顿斯/劳伦斯·菲什伯恩/阿尔伯特·海尔/哈里森·福特/丹尼斯·霍珀/G·D·斯普拉德林/斯科特·格伦/詹姆斯·基恩/克里·罗塞尔/辛西娅·伍德/考林·加普/琳达·卡朋特/杰克·唐蒂博/格伦·沃肯/达米安·利克/赫布·赖斯/马克·科波拉/比尔·格雷厄姆/杰瑞·罗斯/迪克·怀特/克里斯蒂安·马康/奥萝尔·克莱芒/弗兰克·维拉德/罗曼·科波拉/吉安-卡洛·科波拉/弗朗西斯·福特·科波拉","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p734374571.jpg","弗朗西斯·福特·科波拉","0.0","62841.0","剧情/战争","tt0078788","英语 / 法语 / 高棉语 / 越南语","147.0","","美国","1979-05-19","zzjrqaaEf","越战后期，美军上尉威拉德（马丁•辛 Martin Sheen 饰）奉命沿湄公河而上，搜寻脱离美军在柬埔寨建立了自己的王国的科茨（马龙•白兰度 Marlon Brando 饰）上尉，将他带回或杀死。科茨上尉曾经是美军在越战中的英雄，战功赫赫。然而，忽然有一天，他失踪了。随后，情报指出他在柬埔扎建立了自己的王国，自己的军队，专门反对美军。","战争/越战/美国/人性/弗朗西斯·福特·科波拉/经典/美国电影/科波拉","1979.0","",""
"1292338","祖与占 - 电影","朱尔与吉姆 / 朱尔和吉姆 / 夏日之恋(台)","让娜·莫罗/奥斯卡·威内尔/亨利·赛尔/万娜·乌尔比诺/阿妮·内尔森/萨比娜·奥德潘/玛丽·杜布瓦/米歇尔·索博","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p555160366.jpg","弗朗索瓦·特吕弗","0.0","28519.0","剧情/爱情","tt0055032","法语 / 德语 / 英语","105.0","","法国","1962-01-23","uyzjF37Ae","一战前，德国人祖（奥斯卡·威内尔 Oskar Werner 饰）和法国人占（亨利·赛尔 Henri Serre饰）在巴黎结识。他们意趣相投，对诗歌和小说都有强烈而共同的兴趣，甚至二人为着同一个雕塑也着迷。顺理成章地，祖与占都爱上了同一个女子：聪明貌美的凯瑟琳（让娜·莫罗 Jeanne Moreau饰）。","法国/新浪潮/特吕弗/爱情/法国电影/弗朗索瓦·特吕弗/FrancoisTruffaut/1962","1962.0","",""
"1292345","沙漠妖姬","风尘三绝 / 沙漠女王普里西拉的冒险 / 勇舞人生 / 边缘精灵","雨果·维文/盖·皮尔斯/特伦斯·斯坦普","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1196536905.jpg","斯蒂芬·埃利奥特","8.3","5868","剧情/喜剧/同性/音乐","tt0109045","英语 / 菲律宾语","104","","澳大利亚 / 英国","1994-08-10","EZJRIZ3Ne","异装癖表演者班丽娜（Terence Stamp 饰）、米芝（Hugo Weaving 饰）因一位好友去世而再度聚首，米芝得到澳洲中部城市的表演机会邀请班丽娜同往，同行费莉茜（Guy Pearce 饰）为圆“沙漠女王”之梦要求搭伙，并借来了经改装的大巴作为代步工具。三人风风火火的踏上旅程，上了年纪的班丽娜于路对往事讳莫如深，与年轻躁动的费莉茜生出不少琐碎口角，米芝则不时陷入对自己那场婚姻的回忆。他们在沿途经过的小镇大秀妖冶，得到了不少惊愕的目光，当然也有赞许。因为一次抛锚，对班丽娜昔日表演难以忘怀的修理工老巴得以加入他们的旅程。众人终于抵达目的地，虽然观众不甚热情，但米芝终于见到了儿子，而班丽娜决定和老巴在一起……","澳大利亚/公路/同志/歌舞/喜剧/易裝/1994/澳大利亚电影","1994","雨果·维文:1040994|盖·皮尔斯:1035672|特伦斯·斯坦普:1010570","斯蒂芬·埃利奥特:1050225"
"1292347","黑客帝国动画版","骇客帝国动画版","大塚明夫/克莱顿·华生/帕梅拉·阿德龙/海蒂·布雷斯/特伦斯·卡森/美琳达·克拉克/奥利薇亚·阿波","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1185327352.jpg","钟彼得/川尻善昭/小池健/前田真宏/森本晃司/渡边信一郎","8.8","36784","剧情/动作/科幻/动画","tt0328832","英语 / 日语","102","http://www.theanimatrix.com","美国","2003-06-03","eayr6eyzb","《黑客帝国动画版》由9段以《黑客帝国》系列电影世界观为基础生发出的短片组成，各篇的角度与风格各异，制作班底汇聚了日本、美国、韩国三地的动画精英。《机器复兴》讲述了MATRIX的历史。机器人不堪人类恶劣对待，终于反抗并将人类化为能源。《少年故事》讲述一名少年突然收到来自网络的召唤，而大批黑衣人开始对他展开围捕。《虚拟程序》展示了一对男女在虚拟训练程序中的片断。《世界纪录》描写一位短跑运动员在接近突破人类极限时终被系统牢牢控制。《超越极限》叙述因为系统错误，平静的街区中出现了一片超常区域。《侦探故事》描写一位侦探被步步引领着试图摆脱系统的桎梏。《矩阵化》讲述一只机器人被人类捕获并驯化的故事。《终极战役》记录了一艘飞船毁灭的经过。","动画/科幻/Matrix/美国/日本/动画片/电影/2003","2003","大塚明夫:1035615|克莱顿·华生:1000638|帕梅拉·阿德龙:1143044|海蒂·布雷斯:1076221|特伦斯·卡森:1071013|美琳达·克拉克:1044901|奥利薇亚·阿波:1006999|Dane A. Davis:1281898|William R. Dean:1176631","钟彼得:1349165|Andy Jones:|川尻善昭:1041573|小池健:1274470|前田真宏:1314381|森本晃司:1016896|渡边信一郎:1274349"
"1292349","阿拉伯的劳伦斯","沙漠枭雄(港) / 阿拉伯的劳伦斯(台) / 阿拉伯的罗伦斯","彼得·奥图尔/亚历克·吉尼斯/安东尼·奎恩/杰克·霍金斯/奥马尔·沙里夫/何塞·费勒/安东尼·奎尔/克劳德·雷恩斯/阿瑟·肯尼迪/唐纳德·沃尔菲/I·S·乔哈尔/米歇尔·雷","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1697190295.jpg","大卫·里恩","8.7","30392","剧情/传记/冒险","tt0056172","英语 / 阿拉伯语 / 土耳其语","216","","英国 / 美国","1962-12-10","i7AmjbEnb","1916年，阿拉伯大起义爆发。 英军中尉 Lawrence（Peter O'Toole 饰）受命登上阿拉伯半岛之后，决定带领阿拉伯人夺取亚喀巴。在穿越沙漠的过程中， Lawrence 力排众议孤身返回搭救了失踪的 Gasim（I.S. Johar 饰）。此举赢得了众人的尊敬，Ali ibn el Kharish（Omar Sharif 饰）沙里夫甚至让 Lawrence 换上了沙里夫的长袍，而 Lawrence 也欣然接受。可是阿拉伯部落间并不和睦，Harith 部的 Gasim 杀了 Howeitat 部的人，双方剑拔弩张。为了平息争端，Lawrence 亲手处决了 Gasim，而杀人的快感却让 Lawrence 感到不安。成功夺取亚喀巴之后，Lawrence 驼不停蹄地穿越西奈半岛回到开罗。Allenby（Jack Hawkins 饰）将军大喜过望，升 Lawrence 为少校，对其寄予厚望……","英国/史诗/战争/传记/经典/历史/1962/奥斯卡","1962","彼得·奥图尔:1025208|亚历克·吉尼斯:1000109|安东尼·奎恩:1048161|杰克·霍金斯:1049902|奥马尔·沙里夫:1002711|何塞·费勒:1013979|安东尼·奎尔:1050097|克劳德·雷恩斯:1041209|阿瑟·肯尼迪:1007117|唐纳德·沃尔菲:1160944|I·S·乔哈尔:1105528|米歇尔·雷:1147453","大卫·里恩:1002783"
"1292444","大逃杀","圣战 / 东京圣战","北野武/藤原龙也/山本太郎/安藤政信/前田亚季/栗山千明/柴崎幸/塚本高史","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1071682909.jpg","深作欣二","8.0","154644","剧情/科幻/惊悚","tt0266308","日语","114","","日本","2000-12-16","nFZZn7u6e","为了培养出忠实效忠于成人、在逆境中坚忍不拔的青少年一代，日本政府出台《BR》法案。每年都从全国学校随机抽出一个班级的同学，前往荒岛进行生存极限挑战——老师发给学生地图、粮食和各式武器，令他们自相残杀，直到存活下来的最后一个，才能离开荒岛。接下来，残酷的游戏规则和令人绝望的生存条件，使班级里的年轻人开始了相互杀戮。善良或者凶残，主动出击或者被动防守， 同学们开始了各自的计划，人性的丑恶在血腥的死亡中暴露无遗。","日本/北野武/暴力/人性/日本电影/大逃杀/血腥/深作欣二","2000","北野武:1054423|藤原龙也:1045190|山本太郎:1162877|安藤政信:1045426|前田亚季:1009851|栗山千明:1027322|柴崎幸:1141865|塚本高史:1041892","深作欣二:1010756"
"1292449","惊世狂花","大胆的爱小心的偷 / 贼女神偷 / 捆绑","詹妮弗·提莉/吉娜·格申/乔·潘托里亚诺/约翰·P.瑞安/克里斯托弗·米洛尼","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p880917786.jpg","莉莉·沃卓斯基/拉娜·沃卓斯基","8.2","20848","剧情/惊悚/同性/犯罪","tt0115736","英语","108","","美国","1996-10-04","bqUJRAeqa","薇拉（珍妮佛•提莉 Jennifer Tilly 饰）是黑道中人的老婆，阴暗的生活令她非常厌倦。这天，她家隔壁新搬来了一个颇有男子气质的女邻居高琪（吉娜•吉舍恩 Gina Gershon 饰），她会亲自动手修下水管，打扮总是非常脏乱。一种莫名的情愫在薇拉心中涌动，她主动接近高琪，风情万种的引诱她，二人终于堕入断臂之爱。薇拉一心想和高琪远走高飞，逃离现在的生活。于是，高琪和她展开了一场危险游戏。","美国/Les/沃卓斯基兄弟/黑帮/剧情/同性/美国电影/犯罪","1996","詹妮弗·提莉:1049519|吉娜·格申:1017913|乔·潘托里亚诺:1049557|约翰·P.瑞安:1139682|克里斯托弗·米洛尼:1000052","莉莉·沃卓斯基:1013899|拉娜·沃卓斯基:1161012"
"1292450","暗花","暗花之杀人条件 / 非战攻略","刘青云/梁朝伟/邵美琪/王天林/卢海鹏/郑浩南/林雪/龙方","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2159683290.jpg","游达志","8.4","62931","悬疑/犯罪","tt0168043","粤语","81","","中国香港","1998-01-01","MmN2r6QIf","澳门两大黑帮洪兴帮和义英帮为争夺赌场利益火并数月后决定言和，不想这时江湖上传出洪兴帮老大崩牙华已出五百万高价聘请外来杀手，准备不日刺杀义英帮大哥高佬忠。为保证高佬忠的安全以免天下再次大乱，崩牙华派出手下得力干将也是腐败警察的阿深（梁朝伟）去阻止事情发生。","梁朝伟/香港/杜琪峰/刘青云/香港电影/黑帮/银河映像/游达志","1998","刘青云:1007251|梁朝伟:1115918|邵美琪:1152997|王天林:1041074|卢海鹏:1038772|郑浩南:1028605|林雪:1274279|龙方:1290470","游达志:1274367"
"1292504","柏林苍穹下","欲望之翼","布鲁诺·甘茨/索尔维格·多马尔坦/奥托·山德尔/科特·博伊斯/彼得·法尔克","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792520149.jpg","维姆·文德斯","8.5","26639","剧情/爱情/奇幻","tt0093191","德语 / 英语 / 法语 / 土耳其语 / 西班牙语 / 希伯来语","128","","西德 / 法国","1987-09-23","IvEfEJRea","柏林由两位天使守护着，一个是对人世疾苦冷眼旁观的卡西尔，另一个是常常感怀于人类疾苦的丹密尔（布鲁诺•甘茨 Bruno Ganz  饰）。二人穿着宽大的天使袍，在城市各处游荡，倾听人们的祈祷，默默观察人们的内心世界。马戏团玛瑞安（苏韦戈•多马丁Solveig Dommartin 饰）的心事引来了丹密尔的同情，因为马戏团经营不善，面临倒闭，玛瑞安满心烦恼。这个马戏团的天使演员令丹密尔动了凡心，他决定化作凡人，追求一段美满感情。","德国/德国电影/维姆·文德斯/爱情/WimWenders/文德斯/欧洲/电影","1987","布鲁诺·甘茨:1000247|索尔维格·多马尔坦:1045356|奥托·山德尔:1147818|科特·博伊斯:1065736|彼得·法尔克:1049632","维姆·文德斯:1054402"
"1292515","用心棒","大镖客 / 保镖","三船敏郎/仲代达矢/山田五十铃/志村乔/东野英治郎/加东大介","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2163659004.jpg","黑泽明","8.9","20686","剧情/动作/惊悚/犯罪","tt0055630","日语","110","","日本","1961-04-25","aMQAmrUnb","外表落魄邋遢的浪人武士三十郎（三船敏郎 饰）来到一个小镇，清兵卫（河津清三郎 饰）和新田丑寅（山茶花究 饰）两家恶霸在那里为争夺地盘，招兵买马经常争斗，弄得民不聊生。三十郎决定从中设计，引诱双方雇佣自己，再加入不同方造成两边拼斗，由此坐收渔利，消灭对方。 但随着丑寅弟弟卯之助（仲代达矢 饰）的加入，情况又发生了不同，他手里握有短枪，占得优势，清兵卫的势力被打败，三十郎甚至也受伤不轻。但是决战在所难免，椿三十郎独对丑寅、亥之吉等众人，身处劣势的他如何能剿灭对方呢？","日本/武士/黑白/1961/经典/动作/剧情/武侠","1961","三船敏郎:1056027|仲代达矢:1036950|山田五十铃:1008122|志村乔:1032411|东野英治郎:1159772|加东大介:1008093","黑泽明:1054529"
"1292516","碧血金沙","浴血金沙 / 宝石岭 / 富贵如云","亨弗莱·鲍嘉/沃尔特·休斯顿/提姆·霍尔特/布鲁斯·班尼特/巴顿·麦克莱恩","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1729769888.jpg","约翰·休斯顿","8.6","5107","剧情/动作/西部/冒险","tt0040897","英语 / 西班牙语","126","","美国","1948-01-24","FZn7mNYva","弗雷德（亨弗莱·鲍嘉 Humphrey Bogart 饰）和鲍勃（提姆·霍尔特 Tim Holt 饰）是两名穷困潦倒的流浪汉，一日，在酒吧中，他们从精明智慧的霍华德（沃尔特·休斯顿 Walter Huston 饰）口中听闻了有关金矿的消息，走投无路的两人打起了淘金的主意，他们谎称是猎人，驻扎在了山上。经历了种种苦难的挫折，幸运的三人找到了金矿。然而，随着金砂数量的增加，原本相互信任的三人之间出现了裂痕。","美国/西部/西部片/人性/1948/美国电影/约翰·休斯顿/JohnHuston","1948","亨弗莱·鲍嘉:1047982|沃尔特·休斯顿:1000312|提姆·霍尔特:1005017|布鲁斯·班尼特:1066977|巴顿·麦克莱恩:1117300","约翰·休斯顿:1025239"
"1292518","挑战星期天","再战星期天 / 星期天赛事 / 特殊星期天","阿尔·帕西诺/卡梅隆·迪亚兹/丹尼斯·奎德/詹姆斯·伍兹/杰米·福克斯/艾伦·艾克哈特/伊丽莎白·伯克利/查尔顿·赫斯顿/安-玛格丽特","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2099039441.jpg","奥利佛·斯通","7.9","4196","剧情/运动","tt0146838","英语","150","http://www.anygivensunday.net/","美国","1999-12-22","BQQAYBYva","威利（杰米·福克斯 Jamie Foxx 饰）本是一位名不见经传的橄榄球运动员，在一次极为艰巨的比赛中，他临危受命上场征战。威利出色的表现吸引了球队老板克里斯蒂娜（卡梅隆·迪亚茨 Cameron Diaz 饰）的注意，她看出威利是一名可塑之才，而威利之后的表现也并没有让克里斯蒂娜失望。","体育/美国/阿尔·帕西诺/励志/AlPacino/奥利弗·斯通/美国电影/OliverStone","1999","阿尔·帕西诺:1054451|卡梅隆·迪亚兹:1054422|丹尼斯·奎德:1002679|詹姆斯·伍兹:1002689|杰米·福克斯:1036329|LL Cool J:1055100|艾伦·艾克哈特:1053577|伊丽莎白·伯克利:1022585|查尔顿·赫斯顿:1027817|安-玛格丽特:1055071","奥利佛·斯通:1054513"
"1292521","码头风云","岸上风云 / 在江边","马龙·白兰度/卡尔·莫尔登/李·科布/罗德·斯泰格尔/爱娃·玛丽·森特","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1212684554.jpg","伊利亚·卡赞","7.9","9529","剧情/爱情/犯罪","tt0047296","英语","108","","美国","1954-06-24","VBmjFJfib","纽约港的码头上，以约翰尼为首的黑社会势力无情地压迫着码头工人们。曾经是拳击手的特里（马龙·白兰度 Marlon Brando 饰）来到码头为约翰尼工作。他的朋友乔伊因为向犯罪委员会揭发约翰尼等人的罪行，被其手下，也是特里的哥哥查理从楼顶上推下摔死。乔伊的妹妹伊迪（爱娃·玛丽·森特 Eva Marie Saint 饰）发誓要为哥哥复仇，与教区牧师巴里神父一起展开调查。知情人都不敢出面告发。特里也目睹了乔伊被害的经过，虽然同情伊迪的遭遇，想要帮她逃离黑社会的迫害，但他没有告发哥哥的罪行。在与伊迪的接触中，两人渐渐产生感情。当伊迪得知他是杀害哥哥的帮凶，她拒绝了他。之后哥哥也为了救特里而被约翰尼杀害。无数罪恶的事件让特里决心去揭发约翰尼的罪行。在码头上他被约翰尼的手下打成重伤，神父和伊迪赶来支持他，一直沉默的码头工人们也觉醒了，他们团结在一起，为了正义抗争。","美国/马龙•白兰度/经典/1954/剧情/美国电影/MarlonBrando/奥斯卡最佳影片","1954","马龙·白兰度:1041025|卡尔·莫尔登:1002773|李·科布:1036551|罗德·斯泰格尔:1002747|Pat Henning:|爱娃·玛丽·森特:1010652","伊利亚·卡赞:1049771"
